hotel,is_canceled,arrival_date_year,arrival_date_month,arrival_date_day_of_month,adults,children,babies,country,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,Room Status,Guest Type
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Bryan Fernandez,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Scott Franklin,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,D,D,0,No Deposit,142,,0,Transient,49.22,0,0,Canceled,1/15/2016,Timothy Carney,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Michael Rivera,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Kevin Taylor,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Misty Brown,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Jeremy Smith,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,1,PRT,D,D,1,No Deposit,240,,0,Transient,74,0,2,Canceled,3/1/2016,William Rivers,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Christina Wallace,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Kristine Pineda,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Justin Fowler,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Mrs. Tammy Wilson,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Angela Shaffer,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Carrie Bailey DDS,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Scott Scott,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Monica Conner,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Ronald Vasquez,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,A,A,0,Non Refund,68,,0,Transient,84,0,0,Canceled,1/22/2016,Christopher Lee,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,0,0,PRT,D,D,0,No Deposit,240,,0,Transient,64,0,0,Canceled,3/9/2016,Sandra Black,Desired Room,Couples
Resort Hotel,1,2016,March,24,2,2,0,PRT,G,G,0,No Deposit,240,,0,Transient,99.7,0,0,Canceled,3/1/2016,Matthew Rivas,Desired Room,Family
Resort Hotel,1,2016,March,25,2,0,0,ESP,A,A,0,No Deposit,240,,0,Transient,107,0,0,Canceled,3/20/2016,Frank Estes,Desired Room,Couples
Resort Hotel,1,2016,March,25,2,0,0,PRT,D,D,0,No Deposit,240,,0,Transient,105,0,1,Canceled,3/12/2016,Andrew Harris,Desired Room,Couples
Resort Hotel,1,2016,March,25,1,0,0,PRT,A,A,0,No Deposit,250,,0,Transient,47,0,0,Canceled,1/21/2016,Kimberly Nunez,Desired Room,Family
Resort Hotel,1,2016,March,25,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,45.36,0,1,Canceled,3/12/2016,Holly Petty,Desired Room,Couples
Resort Hotel,1,2016,March,25,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,51.36,0,1,Canceled,3/12/2016,Kevin Taylor,Desired Room,Couples
Resort Hotel,1,2016,March,25,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,76.75,0,0,Canceled,3/23/2016,Heidi Wolfe,Desired Room,Couples
Resort Hotel,1,2016,March,25,2,0,0,PRT,D,D,0,No Deposit,240,,0,Transient,66.6,0,1,Canceled,2/15/2016,Linda King,Desired Room,Couples
Resort Hotel,1,2016,March,25,2,0,0,PRT,E,E,0,No Deposit,242,,0,Transient,70.11,0,1,Canceled,1/27/2016,Troy Golden,Desired Room,Couples
Resort Hotel,1,2016,March,26,2,0,0,PRT,D,D,0,No Deposit,240,,0,Transient,75,0,0,Canceled,2/22/2016,Benjamin Smith,Desired Room,Couples
Resort Hotel,1,2016,March,26,2,0,0,PRT,E,E,0,No Deposit,240,,0,Transient,73.67,0,0,Canceled,3/15/2016,James Jensen,Desired Room,Couples
Resort Hotel,1,2016,March,26,2,2,0,PRT,G,G,0,No Deposit,240,,0,Transient,95.67,0,0,Canceled,3/15/2016,Jackson Bowman,Desired Room,Family
Resort Hotel,1,2016,March,26,2,0,0,PRT,E,E,0,No Deposit,240,,0,Transient,73.29,0,0,No-Show,3/26/2016,Barbara Murray,Desired Room,Couples
Resort Hotel,1,2016,March,26,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,50.63,0,1,Canceled,1/21/2016,Jonathan Mclaughlin,Desired Room,Couples
Resort Hotel,1,2016,March,27,2,2,0,PRT,G,G,0,No Deposit,240,,0,Transient,86,0,0,Canceled,2/3/2016,Raymond Martin,Desired Room,Family
Resort Hotel,1,2016,March,27,2,0,0,GBR,E,E,0,No Deposit,,,0,Transient,105,0,2,Canceled,3/25/2016,Mr. Henry Schultz,Desired Room,Couples
Resort Hotel,1,2016,March,27,2,2,0,GBR,G,G,0,No Deposit,240,,0,Transient,141,0,0,Canceled,3/13/2016,Marcus Lee,Desired Room,Family
Resort Hotel,1,2016,March,27,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,48,0,1,Canceled,3/4/2016,Amanda Medina,Desired Room,Couples
Resort Hotel,1,2016,March,27,2,0,0,PRT,E,E,0,No Deposit,242,,0,Transient,90,0,1,Canceled,1/6/2016,Dawn Hill,Desired Room,Couples
Resort Hotel,1,2016,March,27,2,0,0,PRT,F,F,0,No Deposit,242,,0,Transient,96,0,0,Canceled,1/25/2016,Mark Williams,Desired Room,Couples
Resort Hotel,1,2016,March,27,1,0,0,PRT,A,A,0,No Deposit,,,0,Transient,36,0,0,Canceled,3/21/2016,Robert Klein,Desired Room,Family
Resort Hotel,1,2016,March,27,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,48,0,1,Canceled,3/9/2016,Madison Mathis,Desired Room,Couples
Resort Hotel,1,2016,March,27,2,0,0,PRT,A,A,2,No Deposit,240,,0,Transient,50.67,0,0,Canceled,1/25/2016,Jessica Martinez,Desired Room,Couples
Resort Hotel,1,2016,March,27,2,0,0,PRT,A,A,0,No Deposit,242,,0,Transient,45.6,0,2,Canceled,2/5/2016,Neil Peters,Desired Room,Couples
Resort Hotel,1,2016,March,27,2,0,0,PRT,E,E,1,No Deposit,240,,0,Transient,69.33,0,2,Canceled,1/28/2016,Alexa Whitehead,Desired Room,Couples
Resort Hotel,1,2016,March,27,2,0,0,PRT,A,A,0,No Deposit,242,,0,Transient,45.6,0,2,Canceled,2/5/2016,Anthony Stewart,Desired Room,Couples
Resort Hotel,1,2016,March,27,2,2,0,PRT,G,G,1,No Deposit,240,,0,Transient,90.17,0,2,Canceled,1/28/2016,Rick Rubio,Desired Room,Family
Resort Hotel,1,2016,March,28,1,0,0,DEU,A,A,0,No Deposit,240,,0,Transient,43,0,0,Canceled,3/16/2016,Victor Wilson,Desired Room,Family
Resort Hotel,1,2016,March,28,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,48,0,1,Canceled,3/15/2016,Debra Nguyen,Desired Room,Couples
Resort Hotel,1,2016,March,28,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,48,0,0,Canceled,3/24/2016,Diane Oliver,Desired Room,Couples
Resort Hotel,1,2016,March,28,2,0,0,PRT,A,D,0,No Deposit,240,,0,Transient,96,0,0,No-Show,3/28/2016,Jennifer Hughes MD,Un-Desired Room,Couples
Resort Hotel,1,2016,March,28,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,56,0,0,Canceled,2/17/2016,Jacqueline Gibson,Desired Room,Couples
Resort Hotel,1,2016,March,28,2,0,0,PRT,A,A,1,No Deposit,240,,0,Transient,48,0,1,Canceled,3/14/2016,Patricia Miranda,Desired Room,Couples
Resort Hotel,1,2016,March,28,2,0,0,PRT,A,A,1,No Deposit,240,,0,Transient,48,0,0,Canceled,3/26/2016,Jeanette Anderson,Desired Room,Couples
Resort Hotel,1,2016,March,28,2,0,0,PRT,A,A,0,No Deposit,314,,0,Transient,40,0,0,No-Show,3/28/2016,Carlos Charles,Desired Room,Couples
Resort Hotel,1,2016,March,28,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,50,0,1,Canceled,1/12/2016,Jordan Gonzales,Desired Room,Couples
Resort Hotel,1,2016,March,28,2,1,0,PRT,A,A,0,No Deposit,314,,0,Transient,80.16,0,2,Canceled,3/28/2016,Marilyn Murphy,Desired Room,Family
Resort Hotel,1,2016,March,28,2,0,0,PRT,A,A,1,No Deposit,240,,0,Transient,52,0,2,Canceled,2/3/2016,Stacey George,Desired Room,Couples
Resort Hotel,1,2016,March,28,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,52,0,2,Canceled,2/3/2016,Elizabeth Jimenez,Desired Room,Couples
Resort Hotel,1,2016,March,28,1,0,0,GBR,A,A,0,No Deposit,,,0,Transient-Party,58,0,0,Canceled,3/4/2016,Kathleen Malone,Desired Room,Family
Resort Hotel,1,2016,March,28,1,0,0,GBR,A,A,0,No Deposit,,,0,Transient-Party,58,0,0,Canceled,3/4/2016,Breanna Robertson,Desired Room,Family
Resort Hotel,1,2016,March,28,2,0,0,PRT,A,A,0,No Deposit,,,0,Transient,35.14,0,0,Canceled,3/26/2016,Michelle Santiago,Desired Room,Couples
Resort Hotel,1,2016,March,28,1,0,0,GBR,A,A,0,No Deposit,,,0,Transient-Party,58,0,0,Canceled,3/4/2016,Ruben Mclean,Desired Room,Family
Resort Hotel,1,2016,March,28,2,0,0,PRT,E,E,0,No Deposit,,,0,Transient-Party,73,0,0,Canceled,3/4/2016,Michael Olson,Desired Room,Couples
Resort Hotel,1,2016,March,28,3,0,0,PRT,A,A,1,No Deposit,,,0,Transient,88.84,0,0,Canceled,3/28/2016,Dylan Roach,Desired Room,Family
Resort Hotel,1,2016,March,28,2,0,0,PRT,A,A,1,No Deposit,,,0,Transient,60.84,0,0,Canceled,3/28/2016,Brooke Hughes,Desired Room,Couples
Resort Hotel,1,2016,March,28,2,0,0,PRT,E,E,0,No Deposit,,,0,Transient-Party,73,0,0,Canceled,3/4/2016,Linda Marquez,Desired Room,Couples
Resort Hotel,1,2016,March,28,1,0,0,GBR,A,A,0,No Deposit,,,0,Transient-Party,58,0,0,Canceled,3/4/2016,Antonio Orr,Desired Room,Family
Resort Hotel,1,2016,March,29,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,48,0,0,Canceled,3/3/2016,Christopher Davis MD,Desired Room,Couples
Resort Hotel,1,2016,March,29,2,1,0,PRT,A,A,0,No Deposit,240,,0,Transient,65.5,0,0,Canceled,3/8/2016,Charles Reeves,Desired Room,Family
Resort Hotel,1,2016,March,29,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,52,0,0,Canceled,3/28/2016,Dominique Cole,Desired Room,Couples
Resort Hotel,1,2016,March,29,2,0,0,PRT,E,E,2,No Deposit,240,,0,Transient,73,0,1,Canceled,3/29/2016,Nathan King,Desired Room,Couples
Resort Hotel,1,2016,March,29,2,2,0,PRT,G,G,0,No Deposit,240,,0,Transient,105.22,0,1,Canceled,3/28/2016,Taylor Moore,Desired Room,Family
Resort Hotel,1,2016,March,30,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,60,0,1,Canceled,2/17/2016,Tiffany Bailey,Desired Room,Couples
Resort Hotel,1,2016,March,30,1,0,0,PRT,A,D,1,No Deposit,,31,0,Transient,42,0,0,No-Show,3/30/2016,Sandra Shea,Un-Desired Room,Family
Resort Hotel,1,2016,March,30,1,0,0,PRT,A,D,1,No Deposit,,31,0,Transient,42,0,0,No-Show,3/30/2016,Brian Lucas,Un-Desired Room,Family
Resort Hotel,1,2016,March,30,2,2,0,PRT,G,G,0,No Deposit,240,,0,Transient,110.71,0,0,Canceled,1/11/2016,April Hanson,Desired Room,Family
Resort Hotel,1,2016,March,30,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,51.69,0,2,Canceled,10/3/2015,Michaela Acosta,Desired Room,Couples
Resort Hotel,1,2016,March,31,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,51.3,0,2,Canceled,8/24/2015,Bryan Harris,Desired Room,Couples
Resort Hotel,1,2016,March,31,2,0,0,PRT,A,A,0,Refundable,,223,0,Transient-Party,46,0,0,Canceled,3/24/2016,Alexis Edwards,Desired Room,Couples
Resort Hotel,1,2016,March,31,2,0,0,PRT,A,A,0,Refundable,,223,0,Transient-Party,46,0,0,Canceled,3/24/2016,Tyler Ross,Desired Room,Couples
Resort Hotel,1,2016,March,31,2,0,0,PRT,A,A,0,Refundable,,223,0,Transient-Party,46,0,0,Canceled,3/24/2016,Cheryl Turner,Desired Room,Couples
Resort Hotel,1,2016,March,31,2,0,0,PRT,A,A,0,Refundable,,223,0,Transient-Party,46,0,0,Canceled,3/24/2016,Daniel Fischer,Desired Room,Couples
Resort Hotel,1,2016,March,31,2,0,0,PRT,A,A,0,Refundable,,223,0,Transient-Party,46,0,0,Canceled,3/24/2016,Eric Miller,Desired Room,Couples
Resort Hotel,1,2016,March,31,2,0,0,PRT,A,A,0,Refundable,,223,0,Transient-Party,66,0,0,Canceled,3/24/2016,Brett Marquez,Desired Room,Couples
Resort Hotel,1,2016,March,31,2,0,0,PRT,A,A,0,Refundable,,223,0,Transient-Party,46,0,0,Canceled,3/24/2016,Joshua Marks,Desired Room,Couples
Resort Hotel,1,2016,March,31,2,0,0,PRT,A,A,0,Refundable,,223,0,Transient-Party,46,0,0,Canceled,3/24/2016,Lisa Wong,Desired Room,Couples
Resort Hotel,1,2016,March,31,2,0,0,PRT,D,D,0,No Deposit,240,,0,Transient,62,0,0,Canceled,3/17/2016,Joseph Rivera,Desired Room,Couples
Resort Hotel,1,2016,March,31,2,2,0,PRT,G,G,0,No Deposit,240,,0,Transient,106.8,0,0,Canceled,2/24/2016,Jonathon Estes,Desired Room,Family
Resort Hotel,1,2016,March,31,2,0,0,PRT,A,A,0,No Deposit,242,,0,Transient,51.87,0,1,Canceled,1/20/2016,Molly Bennett,Desired Room,Couples
Resort Hotel,1,2016,March,31,2,0,0,PRT,D,D,0,No Deposit,240,,0,Transient,69.76,0,1,Canceled,3/14/2016,Marvin Dougherty,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,2,0,DNK,G,G,0,No Deposit,240,,0,Transient,87,0,1,Canceled,10/2/2016,Kathryn Diaz,Desired Room,Family
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Todd Alexander,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Brandon Miller,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Brandon Cox,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Tammy Adams,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Michael Johnson,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Kimberly Black,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,62,0,0,Canceled,2/10/2017,Michael Alvarado,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,55.8,0,0,Canceled,2/10/2017,Fernando Harris,Desired Room,Couples
Resort Hotel,1,2017,March,1,1,0,0,ESP,A,A,0,No Deposit,314,,0,Transient,26.64,0,0,Canceled,7/22/2016,Aaron Shah,Desired Room,Family
Resort Hotel,1,2017,March,1,1,0,0,ESP,A,A,0,No Deposit,314,,0,Transient,26.64,0,0,Canceled,7/22/2016,Anna Bailey,Desired Room,Family
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,55.8,0,0,Canceled,2/10/2017,Andre Wright,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Lori Lewis,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Jessica Smith,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Michelle Smith,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Jason Diaz,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,55.8,0,0,Canceled,2/10/2017,Joshua Sosa,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Charles Hernandez,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Monique Hall,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,1,No Deposit,440,,0,Transient-Party,62,0,0,Canceled,12/7/2016,Douglas Medina,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Lisa Brown,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,55.8,0,0,Canceled,2/10/2017,Jason Miller,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,William Smith,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,0,0,PRT,A,A,0,No Deposit,440,,0,Transient-Party,58.6,0,0,Canceled,12/7/2016,Clarence Cabrera,Desired Room,Couples
Resort Hotel,1,2017,March,1,2,2,0,RUS,G,G,0,No Deposit,240,,0,Transient,130,0,1,Canceled,11/24/2016,Lori Jackson,Desired Room,Family
Resort Hotel,1,2017,March,2,2,0,0,BEL,E,E,0,No Deposit,240,,0,Transient,112,0,1,Canceled,2/13/2017,Ashley Newton,Desired Room,Couples
Resort Hotel,1,2017,March,3,1,0,0,PRT,E,E,0,No Deposit,240,,0,Transient,80,0,0,Canceled,2/27/2017,Curtis Mitchell,Desired Room,Family
Resort Hotel,1,2017,March,3,2,0,0,PRT,D,D,2,No Deposit,,223,0,Transient-Party,47,0,0,No-Show,3/3/2017,Charles Allen,Desired Room,Couples
Resort Hotel,1,2017,March,3,1,0,0,PRT,A,D,2,No Deposit,,223,0,Transient-Party,29,0,0,No-Show,3/3/2017,Megan Williams,Un-Desired Room,Family
Resort Hotel,1,2017,March,3,2,0,0,PRT,A,A,5,No Deposit,,223,0,Transient-Party,37,0,0,No-Show,3/3/2017,Christina Gonzalez,Desired Room,Couples
Resort Hotel,1,2017,March,3,1,0,0,NLD,D,D,1,No Deposit,,223,0,Transient-Party,47,0,0,No-Show,3/3/2017,Richard Singh,Desired Room,Family
Resort Hotel,1,2017,March,3,2,0,0,PRT,D,D,1,No Deposit,,223,0,Transient-Party,47,0,0,No-Show,3/3/2017,Anne Bell,Desired Room,Couples
Resort Hotel,1,2017,March,4,2,0,0,PRT,E,E,0,No Deposit,250,,0,Transient,101.3,0,0,Canceled,1/24/2017,Jonathan Salazar,Desired Room,Couples
Resort Hotel,1,2017,March,4,2,0,0,PRT,A,A,2,No Deposit,314,,0,Transient,33.6,0,0,Canceled,2/18/2017,Lori Myers,Desired Room,Couples
Resort Hotel,1,2017,March,4,2,0,0,IRL,E,E,0,No Deposit,250,,0,Transient,75,0,0,Canceled,2/24/2017,Nathaniel Stafford,Desired Room,Couples
Resort Hotel,1,2017,March,4,2,0,0,GBR,D,D,0,No Deposit,240,,0,Transient,70,0,0,Canceled,12/12/2016,Jenna Anderson,Desired Room,Couples
Resort Hotel,1,2017,March,4,2,0,0,GBR,D,D,0,No Deposit,240,,0,Transient,47.54,0,0,Canceled,9/18/2016,Chelsea Bell,Desired Room,Couples
Resort Hotel,1,2017,March,4,2,0,0,GBR,D,D,0,No Deposit,240,,0,Transient,47.45,0,0,Canceled,9/18/2016,Christopher Nielsen,Desired Room,Couples
Resort Hotel,1,2017,March,4,2,0,0,CN,E,E,1,No Deposit,240,,0,Transient,55.8,0,0,Canceled,8/20/2016,Sharon Thomas,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,6,,0,Transient,34,0,0,Canceled,2/24/2017,Bryan Graham,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,60,0,1,Canceled,2/21/2017,Cindy Gamble,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,240,,0,Transient,60,0,1,Canceled,2/15/2017,Ruben Baker,Desired Room,Couples
Resort Hotel,1,2017,March,5,1,0,0,GBR,A,A,0,No Deposit,240,,0,Transient,71,0,0,Canceled,2/9/2017,Elizabeth Young,Desired Room,Family
Resort Hotel,1,2017,March,5,2,0,0,ITA,D,D,0,No Deposit,240,,0,Transient,68,0,0,Canceled,2/17/2017,Tracy Goodwin,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,26,,0,Transient,55.8,0,0,Canceled,6/8/2016,David Holloway,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,26,,0,Transient,55.8,0,0,Canceled,6/8/2016,Lauren Reilly,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,1/11/2017,Laura Dorsey,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,1/11/2017,Angela Santos,Desired Room,Couples
Resort Hotel,1,2017,March,5,1,0,0,PRT,E,E,1,No Deposit,298,,0,Transient-Party,45,0,0,Canceled,1/11/2017,Carol Reed,Desired Room,Family
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,9/15/2016,Ms. Lisa Moore,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,9/15/2016,Tammy Ruiz,Desired Room,Couples
Resort Hotel,1,2017,March,5,1,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,1/11/2017,Todd Gonzales,Desired Room,Family
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,1/11/2017,Scott Brown,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,E,E,0,No Deposit,298,,0,Transient-Party,45,0,0,Canceled,1/11/2017,Donna Sims,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,FRA,A,A,0,No Deposit,240,,0,Transient,60,0,0,Canceled,2/20/2017,Jeffrey Smith,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,9/15/2016,Kaylee Simpson,Desired Room,Couples
Resort Hotel,1,2017,March,5,1,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,1/11/2017,David Brown,Desired Room,Family
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,56,0,0,Canceled,1/11/2017,Tonya Mendez,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,9/15/2016,Rebecca Gordon,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,9/15/2016,Daniel White,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,1/11/2017,Cathy Thompson,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,1/11/2017,Shannon Ward,Desired Room,Couples
Resort Hotel,1,2017,March,5,1,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,1/11/2017,Grace Lee,Desired Room,Family
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,9/15/2016,Travis Riley,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,9/15/2016,Cynthia Roberts,Desired Room,Couples
Resort Hotel,1,2017,March,5,2,0,0,PRT,A,A,0,No Deposit,298,,0,Transient-Party,30,0,0,Canceled,1/11/2017,James Moore,Desired Room,Couples
Resort Hotel,1,2017,March,5,1,0,0,PRT,E,E,1,No Deposit,298,,0,Transient-Party,58,0,0,Canceled,2/21/2017,David Martin,Desired Room,Family
Resort Hotel,1,2017,March,5,1,0,0,PRT,A,A,0,No Deposit,273,,0,Transient-Party,28.8,0,0,Canceled,12/15/2016,Charles White,Desired Room,Family
Resort Hotel,1,2017,March,5,1,0,0,PRT,A,A,1,No Deposit,273,,0,Transient-Party,40.14,0,0,Canceled,2/10/2017,Tammy Patterson,Desired Room,Family
Resort Hotel,1,2017,March,6,1,0,0,PRT,A,A,0,No Deposit,8,,0,Transient,30,0,0,No-Show,3/6/2017,Timothy Bray,Desired Room,Family
Resort Hotel,1,2017,March,6,2,0,0,PRT,A,A,0,No Deposit,250,,0,Transient,55,0,0,No-Show,3/6/2017,Kyle Sullivan,Desired Room,Couples
